shape,carat,color,clarity,cut,authentication,ship date,price,natural
Radiant,0.7,E,SI2,-,GIA,43972,1830,Natural
Radiant,0.81,D,I1,-,GIA,43972,1830,Natural
Radiant,0.75,H,VS1,-,GIA,43972,1840,Natural
Radiant,0.8,H,SI1,-,GIA,43977,1840,Natural
Radiant,0.71,H,VS2,-,GIA,43972,1840,Natural
Radiant,0.7,H,VS2,-,GIA,43972,1840,Natural
Radiant,0.7,H,VS2,-,GIA,43972,1850,Natural
Radiant,0.92,I,SI2,-,GIA,43972,1850,Natural
Radiant,1.05,H,I1,-,GIA,43972,1850,Natural
Radiant,0.72,G,VS1,-,GIA,43977,1850,Natural
Radiant,0.75,F,VVS2,-,GIA,43972,1860,Natural
Radiant,0.81,G,SI2,-,GIA,43972,1860,Natural
Radiant,0.91,F,I1,-,GIA,43972,1860,Natural
Radiant,0.71,F,VS2,-,GIA,43972,1860,Natural
Radiant,0.9,D,I1,-,GIA,43972,1860,Natural
Radiant,0.7,H,VS1,-,GIA,43972,1860,Natural
Radiant,0.7,D,VS1,-,GIA,43977,1860,Natural
Radiant,0.71,H,VS2,-,GIA,43972,1860,Natural
Radiant,0.84,I,VS2,-,GIA,43977,1860,Natural
Radiant,0.7,G,VS1,-,GIA,43972,1870,Natural
Radiant,0.71,H,VS2,-,GIA,43972,1870,Natural
Radiant,0.71,G,VVS2,-,GIA,43977,1870,Natural
Radiant,0.8,H,SI1,-,GIA,43977,1870,Natural
Radiant,0.72,G,VS1,-,GIA,43972,1880,Natural
Radiant,0.72,H,VVS1,-,IGI,43972,1880,Natural
Radiant,0.8,G,VS2,-,GIA,43977,1880,Natural
Radiant,0.81,D,SI2,-,GIA,43972,1880,Natural
Radiant,0.7,E,SI1,-,GIA,43972,1880,Natural
Radiant,0.8,E,SI2,-,GIA,43972,1890,Natural
Radiant,0.96,K,SI1,-,GIA,43972,1890,Natural
Radiant,1.01,G,I1,-,GIA,43977,1890,Natural
Radiant,0.72,G,VS1,-,GIA,43977,1890,Natural
Radiant,0.51,D,VVS1,-,GIA,43972,1890,Natural
Radiant,0.81,I,VS2,-,GIA,43972,1900,Natural
Radiant,0.82,H,VVS2,-,GIA,43977,1900,Natural
Radiant,0.7,F,VS2,-,GIA,43972,1900,Natural
Radiant,0.8,I,IF,-,GIA,43972,1900,Natural
Radiant,0.83,D,SI2,-,GIA,43972,1900,Natural
Radiant,0.7,G,SI1,-,GIA,43972,1900,Natural
Radiant,0.63,E,VVS1,-,GIA,43972,1900,Natural
Radiant,0.71,D,SI1,-,GIA,43972,1900,Natural
Radiant,0.95,I,SI2,-,GIA,43972,1900,Natural
Radiant,0.92,J,SI1,-,GIA,43977,1900,Natural
Radiant,0.7,F,VS2,-,GIA,43972,1910,Natural
Radiant,1.05,G,I1,-,GIA,43972,1910,Natural
Radiant,0.91,D,I1,-,GIA,43977,1910,Natural
Radiant,0.71,G,VS2,-,GIA,43977,1910,Natural
Radiant,0.69,F,VS1,-,GIA,43972,1910,Natural
Radiant,0.8,G,VS2,-,GIA,43977,1910,Natural
Radiant,0.7,F,VS2,-,GIA,43972,1910,Natural
Radiant,0.9,J,SI2,-,GIA,43972,1910,Natural
Radiant,0.6,E,VVS1,-,GIA,43972,1920,Natural
Radiant,0.71,H,VS1,-,GIA,43972,1920,Natural
Radiant,0.72,D,SI2,-,GIA,43972,1930,Natural
Radiant,1.06,G,I1,-,GIA,43972,1930,Natural
Radiant,0.71,E,SI1,-,GIA,43972,1930,Natural
Radiant,0.8,F,SI1,-,GIA,43972,1940,Natural
Radient,0.91,J,SI2,-,IGI,43977,1940,Natural
Radiant,0.7,G,VS2,-,GIA,43972,1940,Natural
Radiant,0.7,F,SI1,-,GIA,43972,1950,Natural
Radiant,0.68,F,VVS2,-,GIA,43972,1950,Natural
Radiant,0.7,D,SI1,-,GIA,43972,1960,Natural
Radiant,1.05,K,VS1,-,GIA,43972,1970,Natural
Radiant,1,J,I1,-,GIA,43977,1970,Natural
Radiant,0.77,H,SI1,-,GIA,43972,1970,Natural
Radiant,0.9,J,VS2,-,GIA,43977,1980,Natural
Radiant,0.8,I,VVS2,-,GIA,43972,1980,Natural
Radiant,1.03,K,VS1,-,GIA,43972,1980,Natural
Radiant,0.79,D,SI2,-,IGI,43977,1980,Natural
Radiant,0.71,E,VS2,-,GIA,43977,1980,Natural
Radiant,0.81,D,SI1,-,GIA,43977,1980,Natural
Radiant,0.9,E,SI2,-,GIA,43972,1980,Natural
Radiant,0.9,K,SI1,-,GIA,43972,1990,Natural
Radiant,1.01,G,I1,-,GIA,43972,1990,Natural
Radiant,0.7,F,VS2,-,GIA,43972,1990,Natural
Radiant,0.97,K,SI2,-,GIA,43972,1990,Natural
Radiant,0.91,K,SI1,-,GIA,43972,2000,Natural
Radiant,0.7,E,SI1,-,GIA,43972,2000,Natural
Radiant,0.7,E,VS2,-,GIA,43972,2000,Natural
Radiant,0.72,H,VVS2,-,GIA,43972,2000,Natural
Radiant,0.7,G,VS2,-,GIA,43972,2000,Natural
Radiant,0.91,J,VS2,-,GIA,43977,2000,Natural
Radiant,0.74,H,VS1,-,GIA,43972,2000,Natural
Radiant,0.93,I,VVS2,-,GIA,43972,2000,Natural
Radiant,0.83,I,VS1,-,GIA,43972,2000,Natural
Radiant,0.95,J,SI2,-,GIA,43972,2010,Natural
Radiant,0.71,H,VS2,-,GIA,43972,2010,Natural
Radiant,0.7,F,VS1,-,GIA,43972,2010,Natural
Radiant,0.8,I,VS1,-,GIA,43977,2010,Natural
Radiant,0.77,H,VS2,-,GIA,43972,2010,Natural
Radiant,0.7,E,VS1,-,GIA,43972,2020,Natural
Radiant,1.06,I,SI2,-,GIA,43972,2020,Natural
Radiant,0.81,H,VVS1,-,IGI,43972,2020,Natural
Radiant,0.81,I,SI1,-,GIA,43972,2020,Natural
Radiant,0.91,I,SI2,-,GIA,43977,2030,Natural
Radiant,0.73,H,VS1,-,GIA,43972,2030,Natural
Radiant,1,K,VVS2,-,GIA,43972,2030,Natural
Radiant,0.8,G,SI1,-,GIA,43977,2030,Natural
Radiant,0.77,G,VS2,-,GIA,43972,2030,Natural
Radiant,0.7,D,VS2,-,GIA,43976,2030,Natural
Radiant,0.8,G,SI1,-,GIA,43972,2030,Natural
Radiant,0.7,D,VS2,-,GIA,43972,2040,Natural
Radiant,1.02,J,SI1,-,GIA,43977,2040,Natural
Radiant,0.91,F,SI2,-,GIA,43972,2050,Natural
Radiant,0.91,E,SI2,-,GIA,43972,2050,Natural
Radiant,0.83,E,SI1,-,GIA,43972,2050,Natural
Radiant,1,J,SI2,-,GIA,43977,2050,Natural
Radiant,0.93,F,SI2,-,GIA,43972,2050,Natural
Radiant,0.71,E,VVS2,-,GIA,43972,2050,Natural
Radiant,0.48,D,IF,-,GIA,43972,2060,Natural
Radiant,1,J,VS2,-,IGI,43972,2060,Natural
Radiant,1,K,VS2,-,GIA,43972,2060,Natural
Radiant,1.01,G,I1,-,GIA,43972,2060,Natural
Radiant,0.9,K,VS2,-,GIA,43972,2060,Natural
Radiant,0.84,F,SI2,-,GIA,43972,2060,Natural
Radiant,0.92,J,VS1,-,GIA,43977,2060,Natural
Radiant,0.76,H,VS2,-,GIA,43972,2060,Natural
Radiant,0.7,E,VS2,-,GIA,43972,2060,Natural
Radiant,0.95,I,SI1,-,GIA,43976,2070,Natural
Radiant,1,K,VS2,-,GIA,43972,2070,Natural
Radiant,0.95,G,I1,-,GIA,43972,2070,Natural
Radiant,0.7,H,VS1,-,GIA,43972,2070,Natural
Radiant,0.71,F,VS1,-,GIA,43972,2070,Natural
Radiant,0.8,H,SI2,-,GIA,43972,2080,Natural
Radiant,0.91,H,SI2,-,GIA,43977,2080,Natural
Radiant,0.8,F,SI1,-,GIA,43972,2080,Natural
Radiant,0.7,G,VS1,-,GIA,43972,2090,Natural
Radiant,1.01,I,SI2,-,GIA,43972,2090,Natural
Radiant,0.7,D,SI1,-,GIA,43972,2090,Natural
Radiant,0.7,E,VS2,-,GIA,43972,2090,Natural
Radiant,0.96,I,SI2,-,GIA,43977,2090,Natural
Radiant,0.7,G,VS1,-,GIA,43972,2090,Natural
Radiant,0.71,G,SI1,-,GIA,43972,2100,Natural
Radiant,0.77,H,VS2,-,GIA,43972,2100,Natural
Radiant,0.7,F,VS1,-,GIA,43972,2110,Natural
Radiant,1.01,I,SI2,-,GIA,43972,2110,Natural
Radiant,1,I,SI2,-,GIA,43977,2110,Natural
Asscher,0.35,F,IF,-,GIA,43977,560,Natural
Asscher,0.44,I,VS1,-,GIA,43972,650,Natural
Asscher,0.37,F,VS1,-,GIA,43972,660,Natural
Asscher,0.42,D,SI1,-,GIA,43977,680,Natural
Asscher,0.42,I,VVS2,-,GIA,43972,790,Natural
Asscher,0.53,G,I1,-,GIA,43972,800,Natural
Asscher,0.4,F,VVS2,-,GIA,43972,800,Natural
Asscher,0.5,I,IF,-,GIA,43972,810,Natural
Asscher,0.51,E,SI1,-,GIA,43977,820,Natural
Asscher,0.4,F,VS1,-,GIA,43972,830,Natural
Asscher,0.4,F,VS2,-,GIA,43972,880,Natural
Asscher,0.4,G,VS1,-,GIA,43972,880,Natural
Asscher,0.51,I,IF,-,GIA,43977,890,Natural
Asscher,0.5,F,VS1,-,GIA,43972,900,Natural
Asscher,0.42,F,VVS2,-,GIA,43972,900,Natural
Asscher,0.55,F,VS2,-,GIA,43972,920,Natural
Asscher,0.55,I,VVS1,-,GIA,43977,920,Natural
Asscher,0.53,J,VS1,-,GIA,43972,930,Natural
Asscher,0.41,F,VS1,-,GIA,43972,950,Natural
Asscher,0.44,E,VS2,-,GIA,43977,960,Natural
Asscher,0.47,E,VS1,-,GIA,43977,960,Natural
Asscher,0.5,I,VS1,-,GIA,43972,970,Natural
Asscher,0.43,F,VS1,-,GIA,43972,990,Natural
Asscher,0.5,G,SI1,-,GIA,43972,1000,Natural
Asscher,0.5,D,SI1,-,GIA,43972,1020,Natural
Asscher,0.45,D,VVS2,-,GIA,43977,1030,Natural
Asscher,0.5,D,VVS2,-,GIA,43972,1030,Natural
Asscher,0.52,D,SI1,-,GIA,43977,1050,Natural
Asscher,0.5,G,VS1,-,GIA,43972,1050,Natural
Asscher,0.5,H,VS2,-,GIA,43972,1050,Natural
Asscher,0.41,D,VS1,-,GIA,43972,1070,Natural
Asscher,0.71,K,VS2,-,GIA,43977,1080,Natural
Asscher,0.57,E,VS1,-,GIA,43972,1100,Natural
Asscher,0.55,J,VVS2,-,GIA,43972,1110,Natural
Asscher,0.47,E,VVS1,-,GIA,43977,1110,Natural
Asscher,0.53,E,VVS2,-,GIA,43977,1130,Natural
Asscher,0.75,K,VVS2,-,GIA,43977,1170,Natural
Asscher,0.51,G,VS2,-,GIA,43972,1170,Natural
Asscher,0.51,G,VS2,-,GIA,43972,1170,Natural
Asscher,0.5,E,VS1,-,GIA,43972,1210,Natural
Asscher,0.62,I,VS2,-,GIA,43972,1210,Natural
Asscher,0.52,E,VVS2,-,GIA,43977,1210,Natural
Asscher,0.55,G,VVS2,-,GIA,43972,1220,Natural
Asscher,0.55,G,VVS2,-,GIA,43977,1220,Natural
Asscher,0.54,E,SI1,-,GIA,43972,1230,Natural
Asscher,0.74,I,VS1,-,GIA,43977,1240,Natural
Asscher,0.52,G,VS1,-,GIA,43972,1240,Natural
Asscher,0.5,E,VS2,-,GIA,43972,1250,Natural
Asscher,0.5,E,VVS2,-,GIA,43972,1250,Natural
Asscher,0.6,E,VS1,-,GIA,43977,1280,Natural
Asscher,0.61,H,VS1,-,GIA,43972,1280,Natural
Asscher,0.52,D,VS2,-,GIA,43976,1290,Natural
Asscher,0.53,E,VVS1,-,GIA,43977,1300,Natural
Asscher,0.71,F,SI1,-,GIA,43977,1310,Natural
Asscher,0.66,I,VVS2,-,GIA,43972,1320,Natural
Asscher,0.61,G,VVS1,-,GIA,43977,1320,Natural
Asscher,0.58,G,VVS1,-,GIA,43977,1330,Natural
Asscher,0.77,K,VS1,-,GIA,43972,1400,Natural
Asscher,0.7,J,VVS2,-,GIA,43977,1400,Natural
Asscher,0.71,J,VVS2,-,GIA,43972,1410,Natural
Asscher,0.7,J,VS1,-,GIA,43972,1410,Natural
Asscher,0.5,D,VS1,-,GIA,43972,1420,Natural
Asscher,0.72,I,VS1,-,GIA,43972,1420,Natural
Asscher,0.6,E,VVS2,-,GIA,43977,1420,Natural
Asscher,0.53,E,IF,-,GIA,43977,1430,Natural
Asscher,0.66,G,IF,-,GIA,43977,1440,Natural
Asscher,0.71,J,VVS1,-,GIA,43972,1460,Natural
Asscher,0.48,H,VS1,-,GIA,43972,1480,Natural
Asscher,0.51,E,VVS2,-,GIA,43972,1500,Natural
Asscher,0.73,H,VS1,-,GIA,43977,1500,Natural
Asscher,0.8,J,SI1,-,GIA,43977,1520,Natural
Asscher,0.72,I,VVS2,-,GIA,43972,1530,Natural
Asscher,0.78,I,VS2,-,GIA,43977,1530,Natural
Asscher,0.56,D,VS1,-,GIA,43972,1530,Natural
Asscher,0.7,H,SI1,-,IGI,43972,1570,Natural
Asscher,0.57,E,VVS2,-,GIA,43972,1570,Natural
Asscher,0.73,J,VVS2,-,GIA,43972,1570,Natural
Asscher,0.9,J,SI1,-,GIA,43972,1580,Natural
Asscher,1.01,K,SI1,-,GIA,43972,1580,Natural
Asscher,0.53,D,VVS2,-,GIA,43972,1600,Natural
Asscher,0.61,E,VS2,-,GIA,43972,1600,Natural
Asscher,0.7,E,VS2,-,GIA,43972,1600,Natural
Asscher,0.52,E,VVS1,-,GIA,43972,1620,Natural
Asscher,0.8,J,VS1,-,GIA,43972,1640,Natural
Asscher,0.67,D,VS2,-,GIA,43972,1670,Natural
Asscher,0.7,E,VS1,-,GIA,43972,1670,Natural
Asscher,0.7,I,VVS1,-,GIA,43972,1700,Natural
Asscher,0.83,J,VS1,-,GIA,43972,1700,Natural
Asscher,0.57,D,VVS2,-,GIA,43972,1710,Natural
Asscher,0.72,I,VS1,-,GIA,43977,1710,Natural
Asscher,0.73,I,VVS2,-,GIA,43972,1710,Natural
Asscher,0.6,E,VVS2,-,GIA,43977,1730,Natural
Asscher,0.74,H,VVS2,-,GIA,43977,1730,Natural
Asscher,0.64,E,VVS1,-,GIA,43972,1750,Natural
Asscher,0.65,F,VVS2,-,GIA,43977,1750,Natural
Asscher,0.7,I,VS1,-,GIA,43972,1760,Natural
Asscher,0.83,J,VS1,-,GIA,43972,1780,Natural
Asscher,0.56,D,VVS1,-,GIA,43972,1780,Natural
Asscher,0.6,D,VS1,-,GIA,43972,1780,Natural
Asscher,0.7,H,VS1,-,IGI,43972,1810,Natural
Asscher,0.7,I,VVS2,-,GIA,43972,1810,Natural
Asscher,0.78,I,VVS2,-,GIA,43972,1860,Natural
Asscher,0.73,H,VVS2,-,GIA,43977,1860,Natural
Asscher,0.71,D,VS2,-,GIA,43972,1870,Natural
Asscher,0.68,F,IF,-,GIA,43977,1890,Natural
Asscher,0.95,K,VS1,-,IGI,43972,1900,Natural
Asscher,0.71,H,VS1,-,IGI,43972,1920,Natural
Asscher,0.96,K,VS1,-,IGI,43972,1920,Natural
Asscher,0.7,E,VS1,-,GIA,43972,1930,Natural
Asscher,0.97,K,VS1,-,IGI,43972,1940,Natural
Asscher,0.9,J,SI1,-,GIA,43977,1940,Natural
Asscher,0.9,J,SI2,-,GIA,43972,1950,Natural
Asscher,1.05,J,VS1,-,IGI,43977,1970,Natural
Asscher,0.66,F,IF,-,GIA,43977,1980,Natural
Asscher,0.78,H,VVS2,-,GIA,43977,1980,Natural
Asscher,1.01,K,VS2,-,GIA,43972,1990,Natural
Asscher,0.93,I,VS2,-,GIA,43972,2000,Natural
Asscher,0.71,E,VVS1,-,GIA,43977,2040,Natural
Asscher,0.9,G,SI1,-,GIA,43972,2040,Natural
Asscher,1.01,J,VS1,-,GIA,43972,2040,Natural
Asscher,0.73,F,VS2,-,GIA,43972,2050,Natural
Asscher,0.71,G,VVS2,-,GIA,43977,2050,Natural
Asscher,0.93,J,VS1,-,GIA,43972,2050,Natural
Asscher,0.9,J,VS1,-,GIA,43972,2050,Natural
Asscher,0.63,D,VVS1,-,GIA,43972,2060,Natural
Asscher,0.7,F,VS1,-,GIA,43972,2070,Natural
Asscher,0.73,H,VS2,-,GIA,43972,2070,Natural
Asscher,0.91,H,VS2,-,GIA,43972,2090,Natural
Asscher,0.71,H,VS2,-,GIA,43972,2100,Natural
Asscher,0.73,F,SI1,-,GIA,43972,2100,Natural
Asscher,0.9,H,VS2,-,GIA,43972,2110,Natural
Asscher,0.7,G,VVS1,-,GIA,43977,2110,Natural
Asscher,0.71,E,SI1,-,GIA,43972,2120,Natural
Asscher,0.7,E,VVS2,-,GIA,43977,2130,Natural
Asscher,0.72,G,VVS1,-,GIA,43977,2140,Natural
Asscher,0.78,H,VVS1,-,GIA,43977,2140,Natural
Asscher,0.91,K,VS1,-,GIA,43972,2160,Natural
Asscher,0.7,F,SI1,-,GIA,43972,2180,Natural
Asscher,0.96,K,SI1,-,GIA,43972,2180,Natural
Asscher,1.01,I,SI1,-,GIA,43972,2180,Natural
Asscher,0.7,G,VS2,-,GIA,43972,2180,Natural
Asscher,0.71,G,VVS2,-,GIA,43977,2220,Natural
Asscher,0.7,F,VVS2,-,GIA,43977,2220,Natural
Asscher,0.7,E,VS2,-,GIA,43972,2230,Natural
Asscher,0.92,G,SI1,-,GIA,43972,2240,Natural
Asscher,0.91,J,VS1,-,GIA,43972,2240,Natural
Asscher,0.71,F,VS1,-,GIA,43972,2250,Natural
Asscher,1,K,SI2,-,GIA,43972,2250,Natural
Asscher,0.9,I,VS1,-,GIA,43972,2260,Natural
Asscher,0.78,H,VS2,-,GIA,43972,2270,Natural
Asscher,0.72,E,VS2,-,GIA,43972,2290,Natural
Asscher,0.96,I,VS1,-,GIA,43977,2290,Natural
Asscher,0.7,G,VS2,-,GIA,43972,2300,Natural
Asscher,0.87,I,VVS1,-,GIA,43972,2310,Natural
Asscher,1.01,I,SI2,-,GIA,43977,2310,Natural
Asscher,0.71,E,SI1,-,GIA,43972,2320,Natural
Asscher,0.71,G,VVS1,-,GIA,43972,2340,Natural
Asscher,0.83,G,SI1,-,GIA,43972,2340,Natural
Asscher,0.7,E,SI1,-,GIA,43972,2360,Natural
Asscher,0.9,E,SI1,-,GIA,43972,2360,Natural
Asscher,0.89,F,SI1,-,GIA,43977,2360,Natural
Asscher,1,J,VS2,-,GIA,43977,2360,Natural
Asscher,0.82,G,SI1,-,GIA,43972,2370,Natural
Asscher,0.95,I,VS1,-,IGI,43972,2370,Natural
Asscher,1.03,K,VS1,-,GIA,43972,2380,Natural
Asscher,1.01,I,I1,-,GIA,43972,2380,Natural
Asscher,0.74,E,VVS1,-,GIA,43977,2390,Natural
Asscher,0.9,H,VS1,-,IGI,43972,2400,Natural
Asscher,0.82,H,VVS2,-,GIA,43972,2400,Natural
Asscher,0.81,G,VVS2,-,GIA,43972,2400,Natural
Asscher,1.01,K,VS1,-,GIA,43972,2400,Natural
Asscher,0.7,G,VS1,-,GIA,43972,2410,Natural
Asscher,0.9,I,VS2,-,GIA,43977,2420,Natural
Asscher,0.91,I,VS2,-,GIA,43972,2430,Natural
Asscher,0.97,J,VVS2,-,IGI,43972,2440,Natural
Asscher,0.91,I,VS2,-,IGI,43972,2440,Natural
Asscher,0.9,G,SI1,-,GIA,43977,2440,Natural
Asscher,0.92,H,VVS2,-,IGI,43972,2450,Natural
Asscher,0.9,H,VS2,-,IGI,43972,2450,Natural
Asscher,0.75,E,VS1,-,GIA,43972,2470,Natural
Asscher,0.98,G,VS2,-,GIA,43972,2470,Natural
Asscher,0.73,F,VVS1,-,GIA,43977,2480,Natural
Asscher,0.73,D,VS1,-,GIA,43972,2490,Natural
Asscher,0.91,I,VS1,-,GIA,43972,2490,Natural
Asscher,0.94,J,VS1,-,GIA,43972,2490,Natural
Asscher,0.91,I,SI2,-,GIA,43972,2500,Natural
Asscher,1.01,K,VS1,-,GIA,43972,2510,Natural
Asscher,1.04,H,SI1,-,GIA,43972,2520,Natural
Asscher,1.02,K,SI1,-,GIA,43972,2550,Natural
Asscher,0.92,I,VVS1,-,IGI,43972,2550,Natural
Asscher,0.9,H,VS2,-,GIA,43972,2550,Natural
Asscher,0.92,D,SI1,-,GIA,43972,2550,Natural
Asscher,0.9,I,VS2,-,GIA,43972,2550,Natural
Asscher,0.91,I,VVS2,-,IGI,43972,2560,Natural
Asscher,0.92,H,VS1,-,IGI,43972,2560,Natural
Asscher,0.97,G,VS2,-,GIA,43972,2560,Natural
Asscher,0.92,I,SI2,-,GIA,43972,2560,Natural
Asscher,1,D,SI2,-,GIA,43972,2570,Natural
Asscher,1,H,VVS1,-,IGI,43972,2580,Natural
Asscher,0.82,G,VS2,-,GIA,43972,2580,Natural
Asscher,0.9,H,VS2,-,IGI,43972,2600,Natural
Asscher,1,I,VS2,-,GIA,43977,2610,Natural
Asscher,0.9,I,VS2,-,GIA,43972,2630,Natural
Asscher,1.01,H,VS1,-,GIA,43972,2630,Natural
Asscher,1,G,SI1,-,GIA,43972,2650,Natural
Asscher,0.9,H,VS1,-,GIA,43972,2650,Natural
Asscher,0.8,F,VVS2,-,GIA,43977,2650,Natural
Asscher,0.93,I,VVS2,-,GIA,43977,2660,Natural
Asscher,0.9,H,SI2,-,GIA,43972,2670,Natural
Asscher,0.91,H,VVS2,-,GIA,43972,2680,Natural
Asscher,0.9,J,VVS2,-,GIA,43972,2680,Natural
Asscher,0.9,I,SI1,-,GIA,43972,2700,Natural
Asscher,1.01,D,SI1,-,GIA,43972,2700,Natural
Asscher,1.01,G,VS1,-,IGI,43972,2700,Natural
Asscher,0.9,H,VVS1,-,GIA,43972,2710,Natural
Asscher,1.02,J,VS1,-,GIA,43972,2710,Natural
Asscher,0.92,F,VS1,-,GIA,43972,2710,Natural
Asscher,0.8,G,VVS2,-,GIA,43977,2720,Natural
Asscher,0.9,E,SI1,-,GIA,43972,2730,Natural
Asscher,1.01,I,IF,-,GIA,43972,2730,Natural
Asscher,0.92,I,VVS2,-,IGI,43972,2730,Natural
Asscher,1,I,VS1,-,GIA,43972,2730,Natural
Asscher,1.04,K,VS1,-,GIA,43972,2730,Natural
Asscher,1.03,J,VS1,-,GIA,43977,2740,Natural
Asscher,0.98,J,VS1,-,GIA,43972,2770,Natural
Asscher,0.8,E,VVS2,-,GIA,43972,2770,Natural
Asscher,0.81,E,VS2,-,GIA,43972,2770,Natural
Asscher,0.9,I,SI1,-,GIA,43972,2780,Natural
Asscher,0.81,E,VS1,-,GIA,43977,2790,Natural
Asscher,0.9,H,VS2,-,GIA,43972,2790,Natural
Asscher,1,J,VS1,-,GIA,43972,2800,Natural
Asscher,0.94,I,VS2,-,GIA,43972,2800,Natural
Asscher,1.01,F,SI1,-,GIA,43972,2810,Natural
Asscher,1.03,F,SI1,-,GIA,43972,2810,Natural
Asscher,0.9,I,SI1,-,GIA,43972,2820,Natural
Asscher,1.01,F,SI1,-,GIA,43972,2830,Natural
Asscher,1,I,VS2,-,GIA,43972,2830,Natural
Asscher,0.7,D,VS1,-,GIA,43972,2830,Natural
Asscher,1.11,K,VVS2,-,GIA,43972,2840,Natural
Asscher,1.01,J,SI1,-,GIA,43972,2850,Natural
Asscher,1.01,E,SI1,-,GIA,43972,2850,Natural
Asscher,1.03,G,SI1,-,GIA,43972,2850,Natural
Asscher,0.75,D,VS2,-,GIA,43972,2870,Natural
Asscher,0.9,I,VS2,-,GIA,43972,2880,Natural
Asscher,1.01,J,SI1,-,GIA,43972,2890,Natural
Asscher,1.01,J,SI1,-,GIA,43972,2890,Natural
Asscher,0.95,I,SI1,-,GIA,43972,2900,Natural
Asscher,0.92,G,VVS1,-,GIA,43972,2900,Natural
Asscher,0.92,F,VS1,-,GIA,43972,2910,Natural
Asscher,1.01,I,VS2,-,GIA,43977,2910,Natural
Asscher,1.01,E,SI1,-,GIA,43972,2920,Natural
Asscher,0.9,G,SI2,-,GIA,43972,2930,Natural
Asscher,0.83,D,VS2,-,GIA,43972,2940,Natural
Asscher,1.01,I,SI1,-,GIA,43972,2940,Natural
Asscher,0.91,H,VVS2,-,IGI,43972,2940,Natural
Asscher,1,J,SI1,-,GIA,43972,2950,Natural
Asscher,0.9,H,VVS2,-,GIA,43972,2960,Natural
Asscher,1.01,I,VS2,-,GIA,43972,2960,Natural
Asscher,0.9,G,SI1,-,GIA,43972,2960,Natural
Asscher,1.03,I,VVS2,-,GIA,43972,2970,Natural
Asscher,1.02,J,VS2,-,GIA,43972,2970,Natural
Asscher,0.92,H,SI1,-,GIA,43972,2970,Natural
Asscher,0.89,G,VS2,-,GIA,43977,2970,Natural
Asscher,1.03,G,VS2,-,GIA,43972,2970,Natural
Asscher,1.01,G,VS2,-,GIA,43972,2990,Natural
Asscher,0.91,H,VVS2,-,GIA,43972,2990,Natural
Asscher,1.01,G,VS2,-,GIA,43972,2990,Natural
Asscher,0.9,H,VS1,-,GIA,43972,2990,Natural
Asscher,0.71,E,VVS1,-,GIA,43976,3000,Natural
Asscher,0.9,J,VVS1,-,GIA,43972,3000,Natural
Asscher,0.93,G,VVS2,-,GIA,43972,3000,Natural
Asscher,0.92,H,SI1,-,GIA,43972,3000,Natural
Asscher,1.01,J,SI2,-,GIA,43972,3000,Natural
Asscher,1.01,J,VS1,-,GIA,43972,3000,Natural
Asscher,1.01,I,VS2,-,GIA,43972,3010,Natural
Asscher,1.01,D,SI1,-,GIA,43972,3010,Natural
Asscher,0.92,E,VS2,-,GIA,43972,3020,Natural
Asscher,0.91,I,VS1,-,GIA,43972,3020,Natural
Asscher,0.9,I,VS2,-,GIA,43972,3040,Natural
Asscher,0.9,G,VVS2,-,GIA,43972,3040,Natural
Asscher,1.2,K,VS1,-,GIA,43972,3040,Natural
Asscher,1,I,VS2,-,GIA,43972,3050,Natural
Asscher,0.9,I,VVS1,-,GIA,43972,3050,Natural
Asscher,1.02,I,VVS2,-,GIA,43972,3050,Natural
Asscher,1.01,I,VS1,-,GIA,43972,3080,Natural
Asscher,0.94,I,VS2,-,GIA,43972,3080,Natural
Asscher,1.06,I,SI1,-,GIA,43977,3080,Natural
Asscher,1.01,J,VS1,-,GIA,43972,3090,Natural
Asscher,1.01,I,VVS2,-,GIA,43972,3090,Natural
Asscher,1.21,K,VVS2,-,GIA,43972,3100,Natural
Asscher,1,I,VS1,-,GIA,43972,3110,Natural
Asscher,1.04,I,VVS2,-,GIA,43972,3110,Natural
Asscher,0.9,H,SI1,-,GIA,43972,3120,Natural
Asscher,1.12,H,SI2,-,GIA,43972,3140,Natural
Asscher,1.01,I,IF,-,GIA,43972,3140,Natural
Asscher,1.08,J,VS1,-,GIA,43972,3150,Natural
Asscher,1.01,I,VVS1,-,GIA,43972,3150,Natural
Asscher,0.9,G,VVS1,-,GIA,43976,3170,Natural
Asscher,1.07,I,VS2,-,GIA,43972,3170,Natural
Asscher,1.01,I,VS2,-,GIA,43972,3170,Natural
Asscher,1.05,K,VVS2,-,GIA,43972,3170,Natural
Asscher,0.9,E,VS1,-,IGI,43977,3180,Natural
Asscher,0.9,E,VS2,-,GIA,43972,3180,Natural
Asscher,0.9,G,VVS2,-,GIA,43972,3190,Natural
Asscher,0.92,H,SI1,-,GIA,43972,3190,Natural
Asscher,0.92,I,VS2,-,GIA,43972,3190,Natural
Asscher,0.9,F,VS1,-,GIA,43972,3190,Natural
Asscher,0.9,F,VS2,-,GIA,43972,3190,Natural
Asscher,0.9,I,VS1,-,GIA,43972,3200,Natural
Asscher,0.9,H,VS2,-,GIA,43972,3210,Natural
Asscher,0.91,F,VVS2,-,GIA,43972,3220,Natural
Asscher,0.98,H,SI2,-,GIA,43972,3230,Natural
Asscher,0.92,I,SI1,-,GIA,43972,3240,Natural
